sub,day,meditation_type,time_name,pick,sample_n,mean_std,mean_odd,mmn
8,day3,jhana,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",288,-1.824410806109179,-4.329733147958428,2.505322341849249
8,day3,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",288,-1.0073569999731644,-5.316600310586928,4.3092433106137635
9,day4,jhana,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",305,-1.5550165988819071,-5.524428876744547,3.9694122778626397
9,day4,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",305,-0.4257140988357539,-6.118357186763518,5.692643087927764
9,day1,jhana,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",318,-0.49827798143838986,-3.4696405076447943,2.9713625262064043
9,day1,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",318,-0.10165755528946245,-3.885562839595876,3.783905284306414
9,day1,mindfulness,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",311,-0.17903933013721424,-4.4617344768725795,4.2826951467353656
9,day1,mindfulness,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",311,-0.6978291933346332,-3.706353134883837,3.0085239415492038
9,day3,mindfulness,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",349,-1.652015900133864,-1.6480727766967875,-0.003943123437076368
9,day3,mindfulness,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",349,-0.7629226712318266,-1.8761684966970036,1.1132458254651771
9,day4,mindfulness,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",342,-1.928133632180383,-2.89979515076082,0.9716615185804369
9,day4,mindfulness,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",342,-0.6827662891025219,-3.711743911294499,3.0289776221919773
