sub,day,condition,button,jhana,ch_name,n_epochs,n_channels,lempel_ziv_norm,permutation_entropy,spectral_entropy,sample_entropy,hjorth_mobility,hjorth_complexity,nk_fsi,nk_lle,nk_sampen,nk_pen,nk_lzc,delta,theta,alpha,beta,gamma
5,day3,jhana,button#3,jhana4,CP6,34,27,0.8548,0.9933,0.8757,1.8952,0.9195,1.8479,2.3193,5.7354,1.8946,0.9933,0.8861,5.5016,0.9045,1.7723,0.667,0.4296
5,day3,jhana,button#3,jhana4,P3,34,27,0.8357,0.9921,0.8642,1.8592,0.8742,1.9275,2.3719,5.8188,1.8586,0.9921,0.8112,5.53,0.9195,1.7369,0.6339,0.3842
5,day3,jhana,button#3,jhana4,Pz,34,27,0.8087,0.9909,0.8373,1.7952,0.8164,2.0575,2.2802,6.0466,1.7946,0.9909,0.8487,6.9764,1.3924,2.6177,0.7721,0.3955
5,day3,jhana,button#3,jhana4,P4,34,27,0.8254,0.9917,0.8548,1.8346,0.8561,1.971,2.2752,5.9055,1.8339,0.9917,0.8487,5.9609,1.137,2.0258,0.6664,0.3849
5,day3,jhana,button#3,jhana4,P8,34,27,0.8693,0.9897,0.8884,1.9041,0.9237,1.7893,2.3711,5.6327,1.9034,0.9897,1.0234,5.1918,0.7878,1.6822,0.7629,0.5989
5,day3,jhana,button#3,jhana4,POz,34,27,0.8203,0.9913,0.8484,1.8207,0.8345,2.0103,2.2844,5.9817,1.8202,0.9913,0.8362,6.4661,1.3027,2.4474,0.7292,0.4059
5,day3,jhana,button#3,jhana4,Oz,34,27,0.8534,0.993,0.8736,1.8893,0.8966,1.8712,2.3291,5.8146,1.8885,0.993,0.9984,6.0381,1.2947,2.1204,0.7275,0.4714
5,day3,jhana,button##,jhanaB,Fp1,186,27,0.758,0.9926,0.8472,1.7624,0.8016,2.1415,2.2412,5.7923,1.7613,0.9926,0.6365,10.2052,1.3807,2.9206,0.9326,0.5467
5,day3,jhana,button##,jhanaB,Fpz,186,27,0.745,0.993,0.8508,1.7525,0.8032,2.1603,2.1894,5.7738,1.7517,0.993,0.7114,9.7531,1.0451,2.4711,0.8157,0.5093
5,day3,jhana,button##,jhanaB,Fp2,186,27,0.7407,0.9923,0.8434,1.7458,0.789,2.1874,2.2543,5.8247,1.7453,0.9923,0.7488,9.5049,1.0277,2.9089,0.8949,0.5165
5,day3,jhana,button##,jhanaB,AF3,186,27,0.7656,0.993,0.8505,1.7698,0.8081,2.1067,2.2312,5.872,1.7694,0.993,0.6864,9.5175,1.4409,2.9458,0.9571,0.5405
5,day3,jhana,button##,jhanaB,AF4,186,27,0.7374,0.9925,0.8428,1.7434,0.7877,2.1768,2.183,5.9089,1.7428,0.9925,0.7613,9.1357,1.1544,2.9492,0.9381,0.4723
5,day3,jhana,button##,jhanaB,F7,186,27,0.7363,0.9906,0.7788,1.7055,0.7351,2.2883,1.9553,5.9711,1.7051,0.9906,0.649,19.3391,1.9836,2.7961,1.0084,0.6879
5,day3,jhana,button##,jhanaB,F3,186,27,0.7781,0.9906,0.8479,1.7698,0.7988,2.0963,2.2521,5.9118,1.7691,0.9906,0.7488,10.7465,1.7212,2.9952,1.1136,0.6009
5,day3,jhana,button##,jhanaB,Fz,186,27,0.7412,0.993,0.8415,1.7644,0.8011,2.1394,2.214,5.8598,1.7633,0.993,0.7363,9.5718,1.2971,2.9751,0.9553,0.466
5,day3,jhana,button##,jhanaB,F4,186,27,0.7597,0.9918,0.8486,1.7569,0.8085,2.1112,2.1609,5.847,1.7555,0.9918,0.7863,9.5536,1.1915,2.6007,1.0182,0.4972
5,day3,jhana,button##,jhanaB,F8,186,27,0.7293,0.994,0.8401,1.7462,0.8149,2.1587,2.2748,5.6465,1.7455,0.994,0.6739,9.4449,0.8468,1.6092,0.7267,0.5003
5,day3,jhana,button##,jhanaB,FC5,186,27,0.8546,0.9864,0.8893,1.8966,0.9258,1.7696,2.1577,5.5349,1.8957,0.9864,0.9111,10.272,1.5712,1.9558,1.269,1.2294
5,day3,jhana,button##,jhanaB,FC1,186,27,0.758,0.9928,0.8394,1.7603,0.8097,2.1155,2.2476,5.8373,1.7601,0.9928,0.7114,9.5535,1.1775,2.0607,0.8144,0.4662
5,day3,jhana,button##,jhanaB,FC2,186,27,0.7445,0.9919,0.8332,1.7298,0.7832,2.1729,2.1094,5.9808,1.7289,0.9919,0.7239,10.6977,1.4822,3.0303,1.0647,0.4879
5,day3,jhana,button##,jhanaB,FC6,186,27,0.8291,0.9905,0.8907,1.8802,0.9246,1.8116,2.1814,5.4539,1.8798,0.9905,0.8736,8.7045,0.8098,1.3081,1.0548,0.7739
5,day3,jhana,button##,jhanaB,C3,186,27,0.7651,0.9925,0.8452,1.7689,0.8185,2.0958,2.204,5.7847,1.7686,0.9925,0.7863,9.5279,1.2426,1.9931,0.8303,0.5042
5,day3,jhana,button##,jhanaB,Cz,186,27,0.7526,0.9918,0.8294,1.7464,0.7937,2.156,2.1834,5.9393,1.7456,0.9918,0.7114,11.2818,1.4958,2.6679,0.8994,0.4765
5,day3,jhana,button##,jhanaB,C4,186,27,0.757,0.9926,0.846,1.7774,0.8249,2.0733,2.1895,5.7142,1.7759,0.9926,0.7488,9.5126,1.0521,2.1239,0.8212,0.4783
5,day3,jhana,button##,jhanaB,CP5,186,27,0.7477,0.9937,0.8508,1.7731,0.825,2.1053,2.1398,5.7057,1.7728,0.9937,0.7613,9.1761,1.1376,1.8262,0.7459,0.4748
5,day3,jhana,button##,jhanaB,CP1,186,27,0.7564,0.9929,0.8385,1.7484,0.8041,2.1279,2.1456,5.8439,1.7475,0.9929,0.7239,9.8788,1.397,2.3232,0.85,0.4762
5,day3,jhana,button##,jhanaB,CP2,186,27,0.7412,0.994,0.8379,1.7551,0.8142,2.1225,2.14,5.9094,1.7549,0.994,0.7114,10.7502,1.3712,2.6162,0.8668,0.4756
5,day3,jhana,button##,jhanaB,CP6,186,27,0.7798,0.9937,0.8616,1.8213,0.8709,1.9717,2.2039,5.6503,1.8208,0.9937,0.7987,8.9022,0.853,2.1665,0.7692,0.5148
5,day3,jhana,button##,jhanaB,P3,186,27,0.7754,0.9943,0.8482,1.7839,0.8445,2.0476,2.2245,5.6716,1.7837,0.9943,0.7613,8.7102,1.0225,1.7059,0.6798,0.4589
5,day3,jhana,button##,jhanaB,Pz,186,27,0.7483,0.9937,0.8311,1.7452,0.7979,2.1508,2.0826,5.9897,1.7446,0.9937,0.7363,10.4708,1.4605,2.8465,0.8583,0.4674
5,day3,jhana,button##,jhanaB,P4,186,27,0.7597,0.9939,0.8375,1.7556,0.8274,2.0929,2.1886,5.8441,1.7554,0.9939,0.7363,10.3108,1.2142,2.2909,0.74,0.4528
5,day3,jhana,button##,jhanaB,P8,186,27,0.7928,0.9927,0.8695,1.8404,0.8756,1.9222,2.1673,5.6621,1.84,0.9927,0.7488,8.4368,0.8281,2.0903,0.7889,0.6078
5,day3,jhana,button##,jhanaB,POz,186,27,0.7532,0.9937,0.8386,1.7634,0.807,2.1221,2.1656,5.8724,1.7628,0.9937,0.7488,10.2289,1.4352,2.7896,0.8044,0.487
5,day3,jhana,button##,jhanaB,Oz,186,27,0.7868,0.9944,0.858,1.8128,0.8557,2.012,2.1552,5.6563,1.813,0.9944,0.8362,9.7471,1.322,2.3787,0.7681,0.5426
5,day4,jhana,button#0,jhana1,Fp1,23,27,0.8831,0.9927,0.8965,1.9066,0.9746,1.7307,2.5282,5.7592,1.9061,0.9927,0.8362,5.17,1.2587,3.5118,0.8937,0.6221
5,day4,jhana,button#0,jhana1,Fpz,23,27,0.8807,0.9928,0.8965,1.8989,0.9805,1.7392,2.494,5.7372,1.8979,0.9928,0.8237,4.9608,1.0577,3.1657,0.8107,0.5814
5,day4,jhana,button#0,jhana1,Fp2,23,27,0.8894,0.9923,0.8961,1.9195,0.9838,1.7103,2.4619,5.7189,1.9186,0.9923,0.8986,4.8959,0.9465,3.1558,0.8151,0.5912
5,day4,jhana,button#0,jhana1,AF3,23,27,0.9041,0.9926,0.9024,1.9301,1.0002,1.6767,2.5216,5.745,1.9294,0.9926,0.8362,4.6988,1.2667,3.505,0.904,0.6181
5,day4,jhana,button#0,jhana1,AF4,23,27,0.9112,0.9914,0.9065,1.9412,1.0132,1.6479,2.5704,5.6939,1.9404,0.9914,0.8861,3.9075,1.0016,3.0128,0.8122,0.5648
5,day4,jhana,button#0,jhana1,F7,23,27,0.9234,0.9906,0.9134,1.9624,1.0057,1.6297,2.4937,5.6669,1.9621,0.9906,0.5741,4.6651,1.5297,3.798,1.0619,0.8378
5,day4,jhana,button#0,jhana1,F3,23,27,0.9392,0.9916,0.9177,1.9636,1.0385,1.5845,2.5996,5.693,1.963,0.9916,0.7738,4.047,1.3083,3.0431,0.937,0.655
5,day4,jhana,button#0,jhana1,Fz,23,27,0.9452,0.9921,0.9218,1.9721,1.0682,1.5569,2.6788,5.6657,1.9715,0.9921,0.8362,3.2207,1.0224,2.6653,0.7694,0.555
5,day4,jhana,button#0,jhana1,F4,23,27,0.946,0.9919,0.9209,1.981,1.0625,1.5599,2.667,5.6452,1.9803,0.9919,0.8611,3.3802,1.0984,2.5138,0.8373,0.5757
5,day4,jhana,button#0,jhana1,F8,23,27,0.946,0.9933,0.9142,1.9939,1.085,1.5344,2.5784,5.5816,1.9934,0.9933,0.6365,4.4186,0.5954,1.8344,0.6866,0.5809
5,day4,jhana,button#0,jhana1,FC5,23,27,0.9753,0.9886,0.9338,2.021,1.086,1.4874,2.5738,5.5616,2.0204,0.9886,0.8986,3.9593,1.3219,3.1804,1.2777,1.0598
5,day4,jhana,button#0,jhana1,FC1,23,27,0.9062,0.9905,0.8982,1.9272,0.9793,1.6813,2.5323,5.8408,1.9266,0.9905,0.6864,5.1205,1.6793,3.5842,1.0009,0.6094
5,day4,jhana,button#0,jhana1,FC2,23,27,0.9308,0.9914,0.9103,1.9496,1.0228,1.6177,2.6169,5.7361,1.9488,0.9914,0.624,4.5115,1.5218,3.0876,1.007,0.6027
5,day4,jhana,button#0,jhana1,FC6,23,27,0.9866,0.9906,0.9433,2.0417,1.1385,1.4349,2.589,5.5024,2.0411,0.9906,0.7613,3.3964,0.8395,1.373,1.0085,0.8698
5,day4,jhana,button#0,jhana1,C3,23,27,0.9338,0.991,0.9129,1.95,1.0217,1.6079,2.5682,5.7139,1.9493,0.991,0.7613,4.2325,1.3554,3.1595,0.9874,0.6384
5,day4,jhana,button#0,jhana1,Cz,23,27,0.9262,0.9919,0.9036,1.9353,1.0182,1.6289,2.5001,5.775,1.9346,0.9919,0.7987,4.9415,1.3764,3.0379,0.869,0.5812
5,day4,jhana,button#0,jhana1,C4,23,27,0.9631,0.992,0.93,1.9988,1.0931,1.511,2.7108,5.601,1.998,0.992,0.8736,3.0512,1.0401,2.2373,0.8605,0.604
5,day4,jhana,button#0,jhana1,CP5,23,27,0.9236,0.9916,0.9075,1.9501,1.0063,1.6354,2.4748,5.7601,1.9492,0.9916,0.9111,4.2338,1.4138,3.7172,1.0538,0.6472
5,day4,jhana,button#0,jhana1,CP1,23,27,0.9263,0.9911,0.9088,1.9533,1.02,1.6182,2.4969,5.7794,1.9525,0.9911,0.7488,4.1608,1.383,3.1903,0.911,0.5921
5,day4,jhana,button#0,jhana1,CP2,23,27,0.9535,0.9927,0.9218,1.9816,1.0724,1.5526,2.683,5.6705,1.981,0.9927,0.8112,3.5178,1.2236,2.8473,0.8819,0.5861
5,day4,jhana,button#0,jhana1,CP6,23,27,1.0107,0.9936,0.9493,2.0751,1.1939,1.3803,2.7317,5.4278,2.0742,0.9936,0.9485,1.9323,0.6211,2.154,0.8383,0.7866
5,day4,jhana,button#0,jhana1,P7,23,27,0.9824,0.9908,0.9302,2.04,1.0781,1.504,2.4926,5.5406,2.0393,0.9908,0.8861,4.1159,1.7319,3.7767,1.3444,1.0652
5,day4,jhana,button#0,jhana1,P3,23,27,0.9455,0.9919,0.924,1.9705,1.0673,1.5585,2.6626,5.635,1.9698,0.9919,0.8362,3.1691,0.9252,2.4047,0.7498,0.5626
5,day4,jhana,button#0,jhana1,Pz,23,27,0.9396,0.9921,0.9176,1.9655,1.0518,1.5868,2.6405,5.7014,1.9646,0.9921,0.649,3.6527,1.1719,2.8422,0.8233,0.5778
5,day4,jhana,button#0,jhana1,P4,23,27,0.9649,0.9924,0.9308,2.0091,1.104,1.5027,2.7389,5.5845,2.0082,0.9924,0.8736,2.7781,0.9542,2.7426,0.8227,0.6131
5,day4,jhana,button#0,jhana1,P8,23,27,1.0037,0.9915,0.952,2.0426,1.1638,1.4007,2.955,5.4316,2.042,0.9915,0.8986,1.8834,0.6114,1.7064,1.0121,0.9339
5,day4,jhana,button#0,jhana1,POz,23,27,0.979,0.9922,0.942,2.0147,1.1452,1.4525,2.8326,5.5195,2.0139,0.9922,0.7363,2.2277,0.6734,1.8133,0.6542,0.5629
5,day4,jhana,button#0,jhana1,O1,23,27,0.9906,0.9927,0.947,2.065,1.1347,1.4501,2.4314,5.4562,2.0644,0.9927,0.7114,3.7694,1.3474,2.395,1.1569,1.0672
5,day4,jhana,button#0,jhana1,Oz,23,27,0.9957,0.993,0.9486,2.0522,1.1517,1.4412,2.6566,5.4772,2.0517,0.993,0.5866,3.1915,1.2111,2.0135,0.9901,0.8931
5,day4,jhana,button#1,jhana2,Fp1,95,29,0.7987,0.9903,0.8522,1.7798,0.8307,2.0438,2.2627,6.1565,1.7789,0.9903,0.936,5.3098,1.4,3.7372,0.7148,0.4505
5,day4,jhana,button#1,jhana2,Fpz,95,29,0.7849,0.9909,0.8446,1.7555,0.8148,2.1022,2.3185,6.0906,1.7549,0.9909,0.961,5.6218,1.117,3.3295,0.6292,0.4003
5,day4,jhana,button#1,jhana2,Fp2,95,29,0.8132,0.9902,0.8532,1.7959,0.8493,1.9928,2.2911,6.051,1.7952,0.9902,0.9485,4.9506,1.0177,3.3347,0.6406,0.4184
5,day4,jhana,button#1,jhana2,AF3,95,29,0.8194,0.9904,0.8555,1.7906,0.8409,2.0026,2.3247,6.1643,1.7901,0.9904,0.961,4.7619,1.4587,3.84,0.7217,0.4402
5,day4,jhana,button#1,jhana2,AF4,95,29,0.8386,0.9897,0.8605,1.8161,0.8724,1.9154,2.3477,6.0638,1.8156,0.9897,0.961,3.7244,1.0992,3.3542,0.6358,0.3843
5,day4,jhana,button#1,jhana2,F7,95,29,0.8089,0.9877,0.869,1.8138,0.8348,1.9799,2.2526,6.0178,1.8133,0.9877,0.961,5.4648,1.8626,4.2021,0.8767,0.6449
5,day4,jhana,button#1,jhana2,F3,95,29,0.8777,0.9887,0.8776,1.8812,0.9135,1.8022,2.3899,6.0366,1.8806,0.9887,0.9485,3.7155,1.5301,3.3125,0.7351,0.4664
5,day4,jhana,button#1,jhana2,Fz,95,29,0.8866,0.9902,0.879,1.8749,0.9398,1.7712,2.4967,6.0232,1.8743,0.9902,0.9984,2.8255,1.1777,2.9792,0.5967,0.3693
5,day4,jhana,button#1,jhana2,F4,95,29,0.8756,0.9901,0.8855,1.8837,0.9325,1.7841,2.4694,5.9922,1.883,0.9901,0.961,2.8471,1.1385,2.7426,0.64,0.3822
5,day4,jhana,button#1,jhana2,F8,95,29,0.8624,0.9924,0.8918,1.8844,0.9609,1.7687,2.4681,5.7724,1.884,0.9924,0.9236,3.7185,0.6045,1.7778,0.517,0.4045
5,day4,jhana,button#1,jhana2,FC5,95,29,0.9115,0.9871,0.9018,1.9371,0.9641,1.6827,2.3357,5.8348,1.9363,0.9871,0.961,4.1209,1.6223,3.5138,0.9968,0.7834
5,day4,jhana,button#1,jhana2,FC1,95,29,0.8487,0.9881,0.8531,1.8239,0.8597,1.9194,2.3287,6.2062,1.8233,0.9881,0.8736,4.4652,1.9727,3.8671,0.7851,0.4166
5,day4,jhana,button#1,jhana2,FC2,95,29,0.8611,0.9891,0.8684,1.8409,0.8888,1.8693,2.4208,6.0862,1.8404,0.9891,0.9485,3.7988,1.6781,3.5161,0.8092,0.4142
5,day4,jhana,button#1,jhana2,FC6,95,29,0.9423,0.9888,0.929,1.9819,1.0509,1.5568,2.5077,5.6046,1.9813,0.9888,0.8611,2.7535,0.9529,1.4598,0.8085,0.6415
5,day4,jhana,button#1,jhana2,C3,95,29,0.8788,0.9884,0.8695,1.8748,0.9005,1.8269,2.3667,6.0457,1.8738,0.9884,0.8986,4.1718,1.6306,3.4246,0.7795,0.451
5,day4,jhana,button#1,jhana2,Cz,95,29,0.8465,0.9904,0.8593,1.8288,0.8794,1.9093,2.348,6.1317,1.828,0.9904,0.8611,4.4314,1.5959,3.2997,0.6829,0.3921
5,day4,jhana,button#1,jhana2,C4,95,29,0.9106,0.9907,0.8959,1.9227,0.9749,1.7025,2.555,5.8709,1.9217,0.9907,0.8237,2.7131,1.1427,2.4457,0.6633,0.4107
5,day4,jhana,button#1,jhana2,CP5,95,29,0.8657,0.9899,0.864,1.8582,0.8872,1.8596,2.3303,6.0777,1.8577,0.9899,0.9236,4.1992,1.6523,3.9121,0.8472,0.439
5,day4,jhana,button#1,jhana2,CP1,95,29,0.8665,0.9893,0.8627,1.8497,0.8928,1.8557,2.391,6.0964,1.849,0.9893,0.8986,4.012,1.6121,3.4241,0.7324,0.399
5,day4,jhana,button#1,jhana2,CP2,95,29,0.8884,0.9913,0.8809,1.8893,0.9466,1.7688,2.4997,5.9528,1.8887,0.9913,0.8736,3.2031,1.3899,3.0389,0.701,0.3925
5,day4,jhana,button#1,jhana2,CP6,95,29,0.9662,0.9923,0.9285,2.008,1.0937,1.5049,2.5861,5.5801,2.007,0.9923,1.0234,1.7937,0.6749,2.1222,0.6057,0.51
5,day4,jhana,button#1,jhana2,P7,95,29,0.9461,0.9893,0.9108,1.9763,0.9908,1.6338,2.4018,5.7159,1.9757,0.9893,0.986,3.7683,1.7901,3.5654,1.1531,0.8217
5,day4,jhana,button#1,jhana2,P3,95,29,0.8911,0.9909,0.8834,1.8848,0.9532,1.7517,2.5017,5.9307,1.8843,0.9909,0.961,3.3162,1.1169,2.5547,0.5924,0.3742
5,day4,jhana,button#1,jhana2,Pz,95,29,0.8846,0.9907,0.8799,1.8773,0.937,1.7813,2.4696,5.9956,1.8769,0.9907,0.9111,3.3445,1.3553,2.8491,0.6541,0.3869
5,day4,jhana,button#1,jhana2,P4,95,29,0.9062,0.9917,0.8955,1.9287,0.9862,1.6852,2.5248,5.8705,1.9281,0.9917,0.8986,2.4687,1.0761,2.7663,0.6198,0.4073
5,day4,jhana,button#1,jhana2,P8,95,29,0.9607,0.9909,0.9369,2.0011,1.0798,1.5102,2.8011,5.562,2.0004,0.9909,0.9111,1.7364,0.627,1.4996,0.6782,0.5522
5,day4,jhana,button#1,jhana2,POz,95,29,0.9427,0.991,0.9132,1.9577,1.0422,1.5979,2.5989,5.7147,1.9572,0.991,0.9485,2.0897,0.8229,1.8195,0.5004,0.3755
5,day4,jhana,button#1,jhana2,O1,95,29,0.9627,0.9921,0.9334,2.0253,1.0532,1.5536,2.3865,5.5769,2.0247,0.9921,0.8611,3.9133,1.6711,2.5605,1.0304,0.9222
5,day4,jhana,button#1,jhana2,Oz,95,29,0.9797,0.9922,0.934,2.0233,1.0888,1.5139,2.5271,5.5704,2.0225,0.9922,1.0234,2.9513,1.4614,2.1105,0.7936,0.6712
5,day4,jhana,button#2,jhana3,Fp1,82,29,0.8354,0.9917,0.8614,1.8288,0.8955,1.9685,2.4125,5.9294,1.8281,0.9917,0.4743,8.1031,1.2641,3.3166,0.7945,0.5341
5,day4,jhana,button#2,jhana3,Fpz,82,29,0.8218,0.9923,0.8573,1.8069,0.8801,2.0146,2.3964,5.894,1.8064,0.9923,0.6864,8.3247,1.0409,2.88,0.6973,0.4773
5,day4,jhana,button#2,jhana3,Fp2,82,29,0.8271,0.9918,0.8616,1.8139,0.8806,2.0257,2.3805,5.8459,1.8132,0.9918,1.0109,8.1275,0.9883,2.9207,0.7171,0.4986
5,day4,jhana,button#2,jhana3,AF3,82,29,0.8622,0.9917,0.8702,1.8685,0.9281,1.8675,2.4411,5.9184,1.868,0.9917,0.7488,6.3473,1.2762,3.3478,0.7936,0.5255
5,day4,jhana,button#2,jhana3,AF4,82,29,0.8722,0.9915,0.8734,1.8652,0.936,1.8757,2.4255,5.8936,1.8643,0.9915,0.9735,5.5563,1.0349,2.9114,0.7136,0.4686
5,day4,jhana,button#2,jhana3,F7,82,29,0.8595,0.9889,0.8851,1.8787,0.9149,1.8355,2.3238,5.7913,1.8782,0.9889,0.9111,6.4898,1.4359,3.3012,0.9856,0.8039
5,day4,jhana,button#2,jhana3,F3,82,29,0.9039,0.9912,0.894,1.9215,0.983,1.7115,2.4555,5.799,1.9208,0.9912,0.9735,4.4335,1.2981,2.6643,0.8038,0.5615
5,day4,jhana,button#2,jhana3,Fz,82,29,0.9189,0.992,0.8953,1.9225,1.0057,1.6926,2.5765,5.8422,1.9218,0.992,0.9735,3.645,1.0627,2.4967,0.6683,0.4579
5,day4,jhana,button#2,jhana3,F4,82,29,0.909,0.9915,0.9009,1.9188,0.999,1.6985,2.5012,5.7736,1.9182,0.9915,0.9111,3.7815,1.0416,2.1971,0.7061,0.4825
5,day4,jhana,button#2,jhana3,F8,82,29,0.8014,0.9935,0.8717,1.792,0.8874,2.0211,2.401,5.6179,1.7911,0.9935,0.9735,7.0341,0.6504,1.5702,0.5848,0.5042
5,day4,jhana,button#2,jhana3,FC5,82,29,0.9641,0.9874,0.9257,2.0163,1.0665,1.5258,2.424,5.6086,2.0157,0.9874,1.0234,4.0706,1.3018,2.6612,1.2008,1.1005
5,day4,jhana,button#2,jhana3,FC1,82,29,0.883,0.9906,0.8779,1.8832,0.9347,1.7998,2.4286,5.9413,1.8827,0.9906,0.9236,5.1017,1.6906,2.9815,0.8433,0.5086
5,day4,jhana,button#2,jhana3,FC2,82,29,0.8987,0.9913,0.8911,1.9099,0.9709,1.74,2.4323,5.8635,1.9094,0.9913,0.9236,4.5083,1.4755,2.6218,0.8416,0.5007
5,day4,jhana,button#2,jhana3,FC6,82,29,0.9416,0.9901,0.9304,1.9957,1.0647,1.5468,2.4398,5.5138,1.995,0.9901,0.986,3.814,0.9763,1.1906,0.9121,0.7911
5,day4,jhana,button#2,jhana3,C3,82,29,0.9001,0.9911,0.893,1.9263,0.9709,1.7217,2.3937,5.8389,1.9257,0.9911,0.8986,4.3929,1.4057,2.6901,0.8353,0.5402
5,day4,jhana,button#2,jhana3,Cz,82,29,0.8833,0.9914,0.8847,1.8863,0.9559,1.7728,2.4337,5.9161,1.8857,0.9914,0.9236,4.7136,1.4338,2.6289,0.7391,0.4786
5,day4,jhana,button#2,jhana3,C4,82,29,0.936,0.9918,0.9157,1.9666,1.0431,1.6108,2.5643,5.6959,1.9658,0.9918,1.0109,3.0625,1.0217,1.8592,0.7076,0.5068
5,day4,jhana,button#2,jhana3,CP5,82,29,0.9024,0.991,0.8926,1.9183,0.9673,1.7286,2.4508,5.8755,1.9177,0.991,0.936,4.2485,1.4697,3.1189,0.9086,0.5406
5,day4,jhana,button#2,jhana3,CP1,82,29,0.9006,0.9911,0.89,1.917,0.9762,1.7213,2.542,5.8931,1.9164,0.9911,0.9485,4.1329,1.4357,2.7574,0.7706,0.4818
5,day4,jhana,button#2,jhana3,CP2,82,29,0.9186,0.9927,0.9038,1.9381,1.0241,1.6672,2.6384,5.7536,1.9374,0.9927,0.9984,3.5289,1.2458,2.4401,0.7255,0.4844
5,day4,jhana,button#2,jhana3,CP6,82,29,0.9834,0.9938,0.9419,2.0485,1.1569,1.4378,2.7126,5.4766,2.0478,0.9938,1.0234,1.9031,0.6394,1.936,0.7258,0.6973
5,day4,jhana,button#2,jhana3,P7,82,29,0.9625,0.9907,0.9232,2.0058,1.0387,1.5642,2.5526,5.622,2.0049,0.9907,0.9111,4.0083,1.8684,3.3312,1.4339,1.0039
5,day4,jhana,button#2,jhana3,P3,82,29,0.9197,0.9922,0.9032,1.9402,1.0196,1.6646,2.6214,5.7567,1.9398,0.9922,0.9111,3.2957,0.9898,2.1328,0.6466,0.4569
5,day4,jhana,button#2,jhana3,Pz,82,29,0.9012,0.9926,0.8963,1.9308,0.9999,1.7016,2.6271,5.8153,1.9299,0.9926,0.9236,4.0431,1.3197,2.427,0.6916,0.4709
5,day4,jhana,button#2,jhana3,P4,82,29,0.945,0.9932,0.9168,1.9798,1.0598,1.5861,2.6151,5.6932,1.9792,0.9932,0.9984,2.6761,0.9943,2.3257,0.6685,0.5186
5,day4,jhana,button#2,jhana3,P8,82,29,0.9762,0.9917,0.9433,2.0303,1.112,1.4729,2.6773,5.4888,2.0296,0.9917,0.961,1.9755,0.6545,1.6036,0.9311,0.8183
5,day4,jhana,button#2,jhana3,POz,82,29,0.9559,0.9933,0.9286,2.0034,1.1007,1.5327,2.7789,5.6102,2.0027,0.9933,0.9485,2.2222,0.7651,1.5728,0.5474,0.4564
5,day4,jhana,button#2,jhana3,O1,82,29,0.9437,0.9941,0.9331,2.0194,1.0604,1.5836,2.4597,5.5057,2.0186,0.9941,0.986,4.2425,1.5867,2.3709,1.0398,0.8185
5,day4,jhana,button#2,jhana3,Oz,82,29,0.9676,0.9944,0.9396,2.0301,1.1083,1.5113,2.6031,5.5177,2.0295,0.9944,0.9735,3.1723,1.4643,2.0293,0.8693,0.6954
5,day4,jhana,button#3,jhana4,Fp1,117,29,0.7267,0.9892,0.8099,1.6481,0.7352,2.4367,2.3427,6.1005,1.6473,0.9892,0.7613,8.5719,1.1981,2.6483,0.6048,0.4178
5,day4,jhana,button#3,jhana4,Fpz,117,29,0.6961,0.989,0.7935,1.5961,0.7054,2.574,2.3225,6.1362,1.5954,0.989,0.7239,9.5767,1.0641,2.4245,0.5499,0.3848
5,day4,jhana,button#3,jhana4,Fp2,117,29,0.696,0.9879,0.7818,1.5819,0.6935,2.6597,2.3206,6.1271,1.5812,0.9879,0.7863,10.4682,1.0119,2.2978,0.5467,0.3926
5,day4,jhana,button#3,jhana4,AF3,117,29,0.7499,0.9885,0.8239,1.6821,0.7574,2.3022,2.375,6.1309,1.6814,0.9885,0.7363,6.7604,1.2599,2.525,0.6082,0.3995
5,day4,jhana,button#3,jhana4,AF4,117,29,0.7374,0.9883,0.8185,1.662,0.7489,2.3328,2.3251,6.1757,1.6614,0.9883,0.6864,6.0033,0.9576,2.2488,0.5347,0.3437
5,day4,jhana,button#3,jhana4,F7,117,29,0.7856,0.9866,0.8582,1.7563,0.8,2.1253,2.3476,5.9513,1.7556,0.9866,0.8986,6.1276,1.305,2.6649,0.7451,0.5577
5,day4,jhana,button#3,jhana4,F3,117,29,0.8254,0.9879,0.8635,1.7935,0.8417,1.9762,2.4483,6.0279,1.793,0.9879,0.9485,4.3484,1.2663,1.9484,0.619,0.4141
5,day4,jhana,button#3,jhana4,Fz,117,29,0.8087,0.9889,0.8575,1.768,0.8439,2.0053,2.4724,6.0707,1.7673,0.9889,0.8237,3.6199,0.9915,1.8817,0.5052,0.3289
5,day4,jhana,button#3,jhana4,F4,117,29,0.8053,0.9893,0.8621,1.7807,0.8466,1.9931,2.4702,6.0438,1.7801,0.9893,0.7363,3.7793,0.9816,1.6593,0.5269,0.3342
5,day4,jhana,button#3,jhana4,F8,117,29,0.7596,0.9915,0.8181,1.7262,0.8158,2.1877,2.4185,5.8582,1.7254,0.9915,0.5616,6.7617,0.6606,1.2972,0.4239,0.3383
5,day4,jhana,button#3,jhana4,FC5,117,29,0.9103,0.9846,0.9118,1.9298,0.9697,1.659,2.4409,5.6812,1.9291,0.9846,0.9984,4.0963,1.2181,1.8789,0.915,0.78
5,day4,jhana,button#3,jhana4,FC1,117,29,0.8002,0.9871,0.8417,1.7578,0.8036,2.0595,2.3801,6.2127,1.7573,0.9871,0.8861,4.8161,1.5595,2.1231,0.6374,0.3694
